SampleID,Location,Pos 1,Pos 2,Pos 3,Pos 4,Pos 5,Pos 6,Pos 7,Pos 8,Pos 9,Pos 10,Pos 11,Pos 12,Pos 13,Pos 14,Pos 15,Pos 16,Pos 17,Pos 18,Pos 19,Pos 20,Pos 21,Pos 22,Pos 23,Pos 24,Lat,Long,SampleNumber,Year,Date
SenThies045.2013,Diamaguene, 2.000000, 1.000000, 3.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 3.000000, 2.000000, 3.000000, 1.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 14.785197, -16.913930, 45.000000, 2013.000000, 735490.000000
SenThies015.2013,Diakhao, 2.000000, 3.000000, 1.000000, 3.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 1.000000, 3.000000, 3.000000, 1.000000, 2.000000, 3.000000, 3.000000, 1.000000, 3.000000, 1.000000, 3.000000, 4.000000, 4.000000, 2.000000, 3.000000, 14.798762, -16.938622, 15.000000, 2013.000000, 735480.000000
SenThies088.2013,Mbour 1, 3.000000, 1.000000, 3.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 3.000000, 3.000000, 3.000000, 3.000000, 1.000000, 3.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 1.000000, 2.000000, 1.000000, 14.775051, -16.937405, 88.000000, 2013.000000, 735502.000000
SenThies104.2013,Keur Cheikh, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 3.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 14.801520, -16.920940, 104.000000, 2013.000000, 735507.000000
SenThies105.2013,Nguinte, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 3.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 14.806814, -16.925882, 105.000000, 2013.000000, 735507.000000
SenThies107.2013,Silma, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 3.000000, 3.000000, 3.000000, 2.000000, 3.000000, 3.000000, 1.000000, 3.000000, 3.000000, 2.000000, 2.000000, 1.000000, 14.767918, -16.919661, 107.000000, 2013.000000, 735508.000000
SenThies135.2013,Diakhao, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.798762, -16.938622, 135.000000, 2013.000000, 735515.000000
SenThies139.2013,Fayou 1, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 3.000000, 3.000000, 3.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 1.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 14.765933, -16.936806, 139.000000, 2013.000000, 735515.000000
SenThies287.2013,Cité ousmane Ngom, 3.000000, 1.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 2.000000, 3.000000, 2.000000, 3.000000, 3.000000, 3.000000, 3.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.778617, -16.941519, 287.000000, 2013.000000, 735556.000000
SenThies302.2013,Diakhao, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 3.000000, 3.000000, 2.000000, 3.000000, 2.000000, 3.000000, 1.000000, 3.000000, 1.000000, 3.000000, 2.000000, 3.000000, 3.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 302.000000, 2013.000000, 735560.000000
SenThies012.2013,Cité Senghor, 3.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 1.000000, 3.000000, 3.000000, 3.000000, 3.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 14.776400, -16.920153, 12.000000, 2013.000000, 735479.000000
SenThies132.2013,Keur Cheikh, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 3.000000, 3.000000, 2.000000, 3.000000, 1.000000, 3.000000, 3.000000, 2.000000, 1.000000, 1.000000, 1.000000, 3.000000, 3.000000, 2.000000, 2.000000, 1.000000, 14.801520, -16.920940, 132.000000, 2013.000000, 735514.000000
SenThies218.2013,Nguinte, 2.000000, 4.000000, 1.000000, 3.000000, 4.000000, 1.000000, 3.000000, 3.000000, 1.000000, 4.000000, 3.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 2.000000, 1.000000, 2.000000, 4.000000, 4.000000, 2.000000, 1.000000, 14.806814, -16.925882, 218.000000, 2013.000000, 735536.000000
SenThies025.2013,Diakhao, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 1.000000, 2.000000, 3.000000, 1.000000, 3.000000, 3.000000, 2.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.798762, -16.938622, 25.000000, 2013.000000, 735486.000000
SenThies115.2013,TakhiKaw, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 3.000000, 2.000000, 2.000000, 3.000000, 3.000000, 3.000000, 3.000000, 2.000000, 2.000000, 3.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.805961, -16.914890, 115.000000, 2013.000000, 735509.000000
SenThies033.2013,Petit Thially, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 3.000000, 3.000000, 4.000000, 2.000000, 2.000000, 3.000000, 2.000000, 2.000000, 2.000000, 3.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 14.811517, -16.937379, 33.000000, 2013.000000, 735487.000000
SenThies055.2013,Gouy Sombel, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 3.000000, 2.000000, 3.000000, 2.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 1.000000, 2.000000, 2.000000, 4.000000, 3.000000, 2.000000, 1.000000, 14.784078, -16.924093, 55.000000, 2013.000000, 735493.000000
SenThies034.2013,Petit Thially, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 3.000000, 3.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 2.000000, 2.000000, 3.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 14.811517, -16.937379, 34.000000, 2013.000000, 735487.000000
SenThies273.2013,Cité Lamy, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 3.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 1.000000, 2.000000, 1.000000, 14.775694, -16.928607, 273.000000, 2013.000000, 735550.000000
SenThies156.2013,Kawsara, 2.000000, 1.000000, 3.000000, 1.000000, 1.000000, 1.000000, 3.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 3.000000, 3.000000, 3.000000, 2.000000, 1.000000, 1.000000, 2.000000, 4.000000, 1.000000, 2.000000, 1.000000, 14.808489, -16.915181, 156.000000, 2013.000000, 735518.000000
SenThies114.2013,Médina Fall, 3.000000, 1.000000, 3.000000, 2.000000, 3.000000, 3.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.806358, -16.909274, 114.000000, 2013.000000, 735509.000000
SenThies134.2013,Diakhao, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 3.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.798762, -16.938622, 134.000000, 2013.000000, 735515.000000
SenThies166.2013,Keur Madara, 3.000000, 1.000000, 3.000000, 2.000000, 3.000000, 3.000000, 1.000000, 2.000000, 3.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 166.000000, 2013.000000, 735521.000000
SenThies202.2013,Hersant, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 3.000000, 3.000000, 2.000000, 3.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.774989, -16.910197, 202.000000, 2013.000000, 735532.000000
SenThies300.2013,Sampathé, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 3.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 3.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.782167, -16.908652, 300.000000, 2013.000000, 735560.000000
SenThies037.2013,Sampathé, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 3.000000, 1.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 4.000000, 2.000000, 1.000000, 14.782167, -16.908652, 37.000000, 2013.000000, 735488.000000
SenThies096.2013,Diakhao, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 2.000000, 2.000000, 1.000000, 3.000000, 3.000000, 3.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 4.000000, 2.000000, 1.000000, 14.798762, -16.938622, 96.000000, 2013.000000, 735504.000000
SenThies122.2013,Médina Fall, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 3.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 4.000000, 2.000000, 1.000000, 14.806358, -16.909274, 122.000000, 2013.000000, 735510.000000
SenThies177.2013,Kawsara, 3.000000, 1.000000, 1.000000, 3.000000, 1.000000, 3.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 4.000000, 2.000000, 2.000000, 1.000000, 14.808489, -16.915181, 177.000000, 2013.000000, 735528.000000
SenThies111.2013,Parcelles Assainies, 2.000000, 1.000000, 3.000000, 2.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 14.771718, -16.934443, 111.000000, 2013.000000, 735508.000000
SenThies159.2013,Médina Fall, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 3.000000, 3.000000, 3.000000, 3.000000, 2.000000, 2.000000, 3.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.806358, -16.909274, 159.000000, 2013.000000, 735518.000000
SenThies195.2013,Grand Standing, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 3.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 14.776586, -16.952554, 195.000000, 2013.000000, 735531.000000
SenThies234.2013,Aiglon, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 3.000000, 3.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.795775, -16.921526, 234.000000, 2013.000000, 735538.000000
SenThies244.2013,Kawsara, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 3.000000, 3.000000, 2.000000, 2.000000, 1.000000, 14.808489, -16.915181, 244.000000, 2013.000000, 735543.000000
SenThies288.2013,Médina Fall, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 3.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 3.000000, 2.000000, 3.000000, 2.000000, 1.000000, 3.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.806358, -16.909274, 288.000000, 2013.000000, 735557.000000
SenThies301.2013,TakhiKaw, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 3.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 3.000000, 2.000000, 3.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.805961, -16.914890, 301.000000, 2013.000000, 735560.000000
SenThies264.2013,Gouy Sombel, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 4.000000, 4.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 2.000000, 1.000000, 3.000000, 3.000000, 1.000000, 3.000000, 1.000000, 14.784078, -16.924093, 264.000000, 2013.000000, 735549.000000
SenThies076.2013,Randoulène, 2.000000, 1.000000, 3.000000, 2.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 4.000000, 2.000000, 1.000000, 14.781636, -16.928566, 76.000000, 2013.000000, 735500.000000
SenThies271.2013,Moussanté, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 1.000000, 4.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 2.000000, 3.000000, 2.000000, 3.000000, 1.000000, 2.000000, 1.000000, 14.787850, -16.921493, 271.000000, 2013.000000, 735550.000000
SenThies054.2013,Keur Cheikh, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 3.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 14.801520, -16.920940, 54.000000, 2013.000000, 735493.000000
SenThies079.2013,Keur C I Fall, 2.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 79.000000, 2013.000000, 735500.000000
SenThies140.2013,Cité Senghor, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 3.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.776400, -16.920153, 140.000000, 2013.000000, 735515.000000
SenThies168.2013,Diakhao, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 3.000000, 3.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 2.000000, 1.000000, 14.798762, -16.938622, 168.000000, 2013.000000, 735521.000000
SenThies261.2013,Médina Fall, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 3.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.806358, -16.909274, 261.000000, 2013.000000, 735546.000000
SenThies269.2013,Médina Fall, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 3.000000, 3.000000, 2.000000, 2.000000, 1.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.806358, -16.909274, 269.000000, 2013.000000, 735549.000000
SenThies275.2013,Médina Fall, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 3.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.806358, -16.909274, 275.000000, 2013.000000, 735550.000000
SenThies315.2013,Ndirène, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 3.000000, 3.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.806510, -16.853120, 315.000000, 2013.000000, 735567.000000
SenThies248.2013,Thially, 3.000000, 1.000000, 1.000000, 4.000000, 2.000000, 2.000000, 3.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 4.000000, 4.000000, 2.000000, 1.000000, 14.804361, -16.936997, 248.000000, 2013.000000, 735544.000000
SenThies299.2013,TakhiKaw, 3.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 4.000000, 1.000000, 1.000000, 2.000000, 2.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.805961, -16.914890, 299.000000, 2013.000000, 735559.000000
SenThies313.2013,Thially, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 3.000000, 3.000000, 1.000000, 2.000000, 4.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.804361, -16.936997, 313.000000, 2013.000000, 735566.000000
SenThies003.2013,Diakhao, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 3.000000, 2013.000000, 735476.000000
SenThies136.2013,Nguinte, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 1.000000, 14.806814, -16.925882, 136.000000, 2013.000000, 735515.000000
SenThies158.2013,Touba Peikou, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 3.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 14.864560, -15.876990, 158.000000, 2013.000000, 735518.000000
SenThies187.2013,Randoulène, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 3.000000, 3.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.781636, -16.928566, 187.000000, 2013.000000, 735529.000000
SenThies257.2013,Médina Fall, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 3.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.806358, -16.909274, 257.000000, 2013.000000, 735546.000000
SenThies267.2013,Diakhao, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 3.000000, 2.000000, 2.000000, 2.000000, 3.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 267.000000, 2013.000000, 735549.000000
SenThies297.2013,Thially, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 3.000000, 3.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.804361, -16.936997, 297.000000, 2013.000000, 735558.000000
SenThies172.2013,Fandène, 1.000000, 1.000000, 2.000000, 4.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 4.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 4.000000, 2.000000, 2.000000, 1.000000, 14.806510, -16.853120, 172.000000, 2013.000000, 735525.000000
SenThies124.2013,Bambara, 1.000000, 1.000000, 2.000000, 3.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 4.000000, 1.000000, 2.000000, 2.000000, 1.000000, 3.000000, 2.000000, 1.000000, 2.000000, 1.000000, 4.000000, 2.000000, 1.000000, 14.787022, -16.918865, 124.000000, 2013.000000, 735511.000000
SenThies182.2013,Mbour 1, 2.000000, 1.000000, 1.000000, 4.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 3.000000, 4.000000, 2.000000, 2.000000, 1.000000, 14.775051, -16.937405, 182.000000, 2013.000000, 735528.000000
SenThies222.2013,Kawsara, 2.000000, 1.000000, 1.000000, 4.000000, 3.000000, 1.000000, 3.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 4.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.808489, -16.915181, 222.000000, 2013.000000, 735537.000000
SenThies249.2013,Thially, 3.000000, 1.000000, 1.000000, 4.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 3.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 4.000000, 2.000000, 1.000000, 14.804361, -16.936997, 249.000000, 2013.000000, 735544.000000
SenThies253.2013,Médina Fall, 3.000000, 1.000000, 1.000000, 4.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 3.000000, 1.000000, 4.000000, 2.000000, 1.000000, 14.806358, -16.909274, 253.000000, 2013.000000, 735545.000000
SenThies007.2013,Nassrou, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 1.000000, 2.000000, 1.000000, 4.000000, 1.000000, 1.000000, 3.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.821800, -16.925739, 7.000000, 2013.000000, 735479.000000
SenThies180.2013,Diakhao, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 3.000000, 1.000000, 1.000000, 1.000000, 2.000000, 4.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.798762, -16.938622, 180.000000, 2013.000000, 735528.000000
